"GA","BMI","eta_fixed"
29,22.0338983050847,-1.59986762110617
11,22.4774894067797,-2.92895687597912
11.3050847457627,22.4774894067797,-2.9106902181748
11.6101694915254,22.4774894067797,-2.89246726731333
11.9152542372881,22.4774894067797,-2.87438492240919
12.2203389830508,22.4774894067797,-2.8565820508634
12.5254237288136,22.4774894067797,-2.83922179974379
12.8305084745763,22.4774894067797,-2.82247587850596
13.135593220339,22.4774894067797,-2.80651083839523
13.4406779661017,22.4774894067797,-2.79147637358896
13.7457627118644,22.4774894067797,-2.77749565869243
14.0508474576271,22.4774894067797,-2.76465772869828
14.3559322033898,22.4774894067797,-2.75301188287833
14.6610169491525,22.4774894067797,-2.7425633555016
14.9661016949153,22.4774894067797,-2.73324643104369
15.271186440678,22.4774894067797,-2.72491772489237
15.5762711864407,22.4774894067797,-2.7173885274969
15.8813559322034,22.4774894067797,-2.71043016485031
16.1864406779661,22.4774894067797,-2.70377859596298
16.4915254237288,22.4774894067797,-2.69714013540346
16.7966101694915,22.4774894067797,-2.69019806960374
17.1016949152542,22.4774894067797,-2.68261993143656
17.4067796610169,22.4774894067797,-2.67406518816256
17.7118644067797,22.4774894067797,-2.66419309593607
18.0169491525424,22.4774894067797,-2.6526704788767
18.3220338983051,22.4774894067797,-2.63918643937988
18.6271186440678,22.4774894067797,-2.62356533921688
18.9322033898305,22.4774894067797,-2.60574238995081
19.2372881355932,22.4774894067797,-2.58568345859342
19.5423728813559,22.4774894067797,-2.56339215970495
19.8474576271186,22.4774894067797,-2.53891307043027
20.1525423728814,22.4774894067797,-2.51233357961956
20.4576271186441,22.4774894067797,-2.48378442395877
20.7627118644068,22.4774894067797,-2.45343889661575
21.0677966101695,22.4774894067797,-2.42151075993336
21.3728813559322,22.4774894067797,-2.3882509376458
21.6779661016949,22.4774894067797,-2.35394309160267
21.9830508474576,22.4774894067797,-2.3188974984571
22.2881355932203,22.4774894067797,-2.28338744098141
22.5932203389831,22.4774894067797,-2.24760020049548
22.8983050847458,22.4774894067797,-2.21171721289557
23.2033898305085,22.4774894067797,-2.17591822209813
23.5084745762712,22.4774894067797,-2.1403753310001
23.8135593220339,22.4774894067797,-2.1052460102517
24.1186440677966,22.4774894067797,-2.07066657473845
24.4237288135593,22.4774894067797,-2.03674638404028
24.728813559322,22.4774894067797,-2.00356296246314
25.0338983050847,22.4774894067797,-1.97115821566642
25.3389830508475,22.4774894067797,-1.93954092298656
25.6440677966102,22.4774894067797,-1.9087041941978
25.9491525423729,22.4774894067797,-1.87862779729907
26.2542372881356,22.4774894067797,-1.84927746044899
26.5593220338983,22.4774894067797,-1.8205978771685
26.864406779661,22.4774894067797,-1.79251643258341
27.1694915254237,22.4774894067797,-1.76495372206094
27.4745762711864,22.4774894067797,-1.73782997427681
27.7796610169492,22.4774894067797,-1.71106543334203
28.0847457627119,22.4774894067797,-1.68458309027351
28.3898305084746,22.4774894067797,-1.65831182492855
28.6949152542373,22.4774894067797,-1.63218127806596
29,22.4774894067797,-1.60612109044456
11,22.9210805084746,-2.89779132088933
11.3050847457627,22.9210805084746,-2.88054529958349
11.6101694915254,22.9210805084746,-2.86334172354844
11.9152542372881,22.9210805084746,-2.84627623012661
12.2203389830508,22.9210805084746,-2.82948642504697
12.5254237288136,22.9210805084746,-2.81313419370529
12.8305084745763,22.9210805084746,-2.7973899838851
13.135593220339,22.9210805084746,-2.78241908515969
13.4406779661017,22.9210805084746,-2.76836993003434
13.7457627118644,22.9210805084746,-2.7553644314423
14.0508474576271,22.9210805084746,-2.74349036270414
14.3559322033898,22.9210805084746,-2.73279576141962
14.6610169491525,22.9210805084746,-2.7232844851177
14.9661016949153,22.9210805084746,-2.71488523894582
15.271186440678,22.9210805084746,-2.70744375127998
15.5762711864407,22.9210805084746,-2.70076008568756
15.8813559322034,22.9210805084746,-2.69459434127974
16.1864406779661,22.9210805084746,-2.68867125018503
16.4915254237288,22.9210805084746,-2.68268590009011
16.7966101694915,22.9210805084746,-2.67631035054513
17.1016949152542,22.9210805084746,-2.66920090754093
17.4067796610169,22.9210805084746,-2.66100581145632
17.7118644067797,22.9210805084746,-2.65137309156375
18.0169491525424,22.9210805084746,-2.63995834510096
18.3220338983051,22.9210805084746,-2.62644061108987
18.6271186440678,22.9210805084746,-2.61065250407117
18.9322033898305,22.9210805084746,-2.59255206674432
19.2372881355932,22.9210805084746,-2.57212840098124
19.5423728813559,22.9210805084746,-2.54940835620236
19.8474576271186,22.9210805084746,-2.52445974441274
20.1525423728814,22.9210805084746,-2.49739318932274
20.4576271186441,22.9210805084746,-2.46836266247847
20.7627118644068,22.9210805084746,-2.43756469190797
21.0677966101695,22.9210805084746,-2.40523627481428
21.3728813559322,22.9210805084746,-2.37165156979178
21.6779661016949,22.9210805084746,-2.33711747355025
21.9830508474576,22.9210805084746,-2.30196737199033
22.2881355932203,22.9210805084746,-2.26648758619436
22.5932203389831,22.9210805084746,-2.2308611624825
22.8983050847458,22.9210805084746,-2.19526360288308
23.2033898305085,22.9210805084746,-2.15986871744464
23.5084745762712,22.9210805084746,-2.12484267519619
23.8135593220339,22.9210805084746,-2.09033701292003
24.1186440677966,22.9210805084746,-2.05648211163374
24.4237288135593,22.9210805084746,-2.02338139704934
24.728813559322,22.9210805084746,-1.99110645960484
25.0338983050847,22.9210805084746,-1.95969327109172
25.3389830508475,22.9210805084746,-1.92914467697849
25.6440677966102,22.9210805084746,-1.89944785317145
25.9491525423729,22.9210805084746,-1.87057663380162
26.2542372881356,22.9210805084746,-1.84249081315971
26.5593220338983,22.9210805084746,-1.81512915089869
26.864406779661,22.9210805084746,-1.78841309827649
27.1694915254237,22.9210805084746,-1.76225731679238
27.4745762711864,22.9210805084746,-1.73657610125417
27.7796610169492,22.9210805084746,-1.71128376190492
28.0847457627119,22.9210805084746,-1.68629735589364
28.3898305084746,22.9210805084746,-1.6615398292097
28.6949152542373,22.9210805084746,-1.63693488874398
29,22.9210805084746,-1.61240624138737
11,23.3646716101695,-2.86765483329614
11.3050847457627,23.3646716101695,-2.85137534280105
11.6101694915254,23.3646716101695,-2.83513708290857
11.9152542372881,23.3646716101695,-2.81903447629297
12.2203389830508,23.3646716101695,-2.80320391401503
12.5254237288136,23.3646716101695,-2.78780606680237
12.8305084745763,23.3646716101695,-2.77301016777034
13.135593220339,23.3646716101695,-2.75898029182405
13.4406779661017,23.3646716101695,-2.74586365680061
13.7457627118644,23.3646716101695,-2.73378096096509
14.0508474576271,23.3646716101695,-2.7228187629699
14.3559322033898,23.3646716101695,-2.71302388574662
14.6610169491525,23.3646716101695,-2.70439886722391
14.9661016949153,23.3646716101695,-2.69686726054992
15.271186440678,23.3646716101695,-2.69026480195027
15.5762711864407,23.3646716101695,-2.68438125290967
15.8813559322034,23.3646716101695,-2.67896641045663
16.1864406779661,23.3646716101695,-2.67373470463697
16.4915254237288,23.3646716101695,-2.66837092105474
16.7966101694915,23.3646716101695,-2.66253681717738
17.1016949152542,23.3646716101695,-2.65587839691307
17.4067796610169,23.3646716101695,-2.64803359855795
17.7118644067797,23.3646716101695,-2.63864014930181
18.0169491525424,23.3646716101695,-2.6273433442997
18.3220338983051,23.3646716101695,-2.61381299763082
18.6271186440678,23.3646716101695,-2.59788945541028
18.9322033898305,23.3646716101695,-2.579551988112
19.2372881355932,23.3646716101695,-2.55881129913737
19.5423728813559,23.3646716101695,-2.53571583943626
19.8474576271186,23.3646716101695,-2.5103550225432
20.1525423728814,23.3646716101695,-2.48286107369799
20.4576271186441,23.3646716101695,-2.45340956597622
20.7627118644068,23.3646716101695,-2.42221862893537
21.0677966101695,23.3646716101695,-2.38954686130794
21.3728813559322,23.3646716101695,-2.35569002321777
21.6779661016949,23.3646716101695,-2.3209766129041
21.9830508474576,23.3646716101695,-2.28576150080743
22.2881355932203,23.3646716101695,-2.25034311296543
22.5932203389831,23.3646716101695,-2.21490051312749
22.8983050847458,23.3646716101695,-2.17960363850738
23.2033898305085,23.3646716101695,-2.14462073433911
23.5084745762712,23.3646716101695,-2.11011240483714
23.8135593220339,23.3646716101695,-2.07622462196922
24.1186440677966,23.3646716101695,-2.04308220193841
24.4237288135593,23.3646716101695,-2.01078300564217
24.728813559322,23.3646716101695,-1.97939305870399
25.0338983050847,23.3646716101695,-1.94894276810077
25.3389830508475,23.3646716101695,-1.91942941448649
25.6440677966102,23.3646716101695,-1.89083460895293
25.9491525423729,23.3646716101695,-1.86312662081655
26.2542372881356,23.3646716101695,-1.8362596795535
26.5593220338983,23.3646716101695,-1.81016698000224
26.864406779661,23.3646716101695,-1.78476440860613
27.1694915254237,23.3646716101695,-1.75996106204992
27.4745762711864,23.3646716101695,-1.73566567032687
27.7796610169492,23.3646716101695,-1.71178697886549
28.0847457627119,23.3646716101695,-1.68823648000025
28.3898305084746,23.3646716101695,-1.66493155490598
28.6949152542373,23.3646716101695,-1.64179034565901
29,23.3646716101695,-1.6187309943357
11,23.8082627118644,-2.83875322669888
11.3050847457627,23.8082627118644,-2.82337534018925
11.6101694915254,23.8082627118644,-2.80803752601872
11.9152542372881,23.8082627118644,-2.79283304859805
12.2203389830508,23.8082627118644,-2.7778971407245
12.5254237288136,23.8082627118644,-2.76338931486216
12.8305084745763,23.8082627118644,-2.74947764586289
13.135593220339,23.8082627118644,-2.73632505036828
13.4406779661017,23.8082627118644,-2.72407758795193
13.7457627118644,23.8082627118644,-2.71285479861539
14.0508474576271,23.8082627118644,-2.70274208274755
14.3559322033898,23.8082627118644,-2.69378510501649
14.6610169491525,23.8082627118644,-2.68598515231827
14.9661016949153,23.8082627118644,-2.67926113859639
15.271186440678,23.8082627118644,-2.67343988175978
15.5762711864407,23.8082627118644,-2.66830195096952
15.8813559322034,23.8082627118644,-2.66358795093046
16.1864406779661,23.8082627118644,-2.6590031193648
16.4915254237288,23.8082627118644,-2.65422304955293
16.7966101694915,23.8082627118644,-2.64890030663866
17.1016949152542,23.8082627118644,-2.64267170220653
17.4067796610169,23.8082627118644,-2.63516598222903
17.7118644067797,23.8082627118644,-2.62601168157232
18.0169491525424,23.8082627118644,-2.61484490306781
18.3220338983051,23.8082627118644,-2.60132724196891
18.6271186440678,23.8082627118644,-2.58530615053117
18.9322033898305,23.8082627118644,-2.5667802029687
19.2372881355932,23.8082627118644,-2.54577974421547
19.5423728813559,23.8082627118644,-2.52237286675395
19.8474576271186,23.8082627118644,-2.49666862565124
20.1525423728814,23.8082627118644,-2.46881888767975
20.4576271186441,23.8082627118644,-2.43901886744765
20.7627118644068,23.8082627118644,-2.407506336045
21.0677966101695,23.8082627118644,-2.3745595337369
21.3728813559322,23.8082627118644,-2.34049386217977
21.6779661016949,23.8082627118644,-2.30565746114545
21.9830508474576,23.8082627118644,-2.27042473596518
22.2881355932203,23.8082627118644,-2.23510509760626
22.5932203389831,23.8082627118644,-2.19987393016204
22.8983050847458,23.8082627118644,-2.16489604889582
23.2033898305085,23.8082627118644,-2.13033457709112
23.5084745762712,23.8082627118644,-2.09634499701191
23.8135593220339,23.8082627118644,-2.06306815867546
24.1186440677966,23.8082627118644,-2.03062375633435
24.4237288135593,23.8082627118644,-1.99910452893555
24.728813559322,23.8082627118644,-1.96857138015205
25.0338983050847,23.8082627118644,-1.9390495950103
25.3389830508475,23.8082627118644,-1.91053133221379
25.6440677966102,23.8082627118644,-1.88299308090379
25.9491525423729,23.8082627118644,-1.8563979884463
26.2542372881356,23.8082627118644,-1.83069516236698
26.5593220338983,23.8082627118644,-1.80581267555381
26.864406779661,23.8082627118644,-1.78166129249966
27.1694915254237,23.8082627118644,-1.75814498793879
27.4745762711864,23.8082627118644,-1.73516736991398
27.7796610169492,23.8082627118644,-1.71263206190326
28.0847457627119,23.8082627118644,-1.69044543429062
28.3898305084746,23.8082627118644,-1.6685197463004
28.6949152542373,23.8082627118644,-1.64676801805845
29,23.8082627118644,-1.62510326969065
11,24.2518538135593,-2.81129231459687
11.3050847457627,24.2518538135593,-2.79674028410988
11.6101694915254,24.2518538135593,-2.78222723350391
11.9152542372881,24.2518538135593,-2.76784533473164
12.2203389830508,24.2518538135593,-2.75372872813227
12.5254237288136,24.2518538135593,-2.74003583371179
12.8305084745763,24.2518538135593,-2.72693363386399
13.135593220339,24.2518538135593,-2.71458395277238
13.4406779661017,24.2518538135593,-2.70313175755249
13.7457627118644,24.2518538135593,-2.69269549574778
14.0508474576271,24.2518538135593,-2.68335947528907
14.3559322033898,24.2518538135593,-2.67516826838637
14.6610169491525,24.2518538135593,-2.66812199089879
14.9661016949153,24.2518538135593,-2.66213551582563
15.271186440678,24.2518538135593,-2.65702799556507
15.5762711864407,24.2518538135593,-2.65257210167341
15.8813559322034,24.2518538135593,-2.64850054125074
16.1864406779661,24.2518538135593,-2.6445106544145
16.4915254237288,24.2518538135593,-2.64027013684028
16.7966101694915,24.2518538135593,-2.63542365606715
17.1016949152542,24.2518538135593,-2.62960012607486
17.4067796610169,24.2518538135593,-2.62242039523114
17.7118644067797,24.2518538135593,-2.61350510079736
18.0169491525424,24.2518538135593,-2.60248244800018
18.3220338983051,24.2518538135593,-2.58900698707034
18.6271186440678,24.2518538135593,-2.57293254673082
18.9322033898305,24.2518538135593,-2.55427476022925
19.2372881355932,24.2518538135593,-2.5330813273692
19.5423728813559,24.2518538135593,-2.50943769550271
19.8474576271186,24.2518538135593,-2.48347027456646
20.1525423728814,24.2518538135593,-2.45534828620242
20.4576271186441,24.2518538135593,-2.42528429988835
20.7627118644068,24.2518538135593,-2.39353344158389
21.0677966101695,24.2518538135593,-2.3603913064237
21.3728813559322,24.2518538135593,-2.32619065093379
21.6779661016949,24.2518538135593,-2.29129696975557
21.9830508474576,24.2518538135593,-2.25610192852034
22.2881355932203,24.2518538135593,-2.22092461642847
22.5932203389831,24.2518538135593,-2.18593709131776
22.8983050847458,24.2518538135593,-2.15129956317577
23.2033898305085,24.2518538135593,-2.11717055001027
23.5084745762712,24.2518538135593,-2.08370092880948
23.8135593220339,24.2518538135593,-2.05102694431492
24.1186440677966,24.2518538135593,-2.01926368550343
24.4237288135593,24.2518538135593,-1.98849928604622
24.728813559322,24.2518538135593,-1.95879004434055
25.0338983050847,24.2518538135593,-1.93015664013709
25.3389830508475,24.2518538135593,-1.90258662686361
25.6440677966102,24.2518538135593,-1.87605188838562
25.9491525423729,24.2518538135593,-1.85051096679337
26.2542372881356,24.2518538135593,-1.82590836433678
26.5593220338983,24.2518538135593,-1.80216754862807
26.864406779661,24.2518538135593,-1.77919467888437
27.1694915254237,24.2518538135593,-1.7568891245642
27.4745762711864,24.2518538135593,-1.73514988843457
27.7796610169492,24.2518538135593,-1.71387598869778
28.0847457627119,24.2518538135593,-1.69296919046206
28.3898305084746,24.2518538135593,-1.672337147676
28.6949152542373,24.2518538135593,-1.65188827518971
29,24.2518538135593,-1.63153098785332
11,24.6954449152542,-2.78547791048942
11.3050847457627,24.6954449152542,-2.7716651669247
11.6101694915254,24.6954449152542,-2.75789038598913
11.9152542372881,24.6954449152542,-2.74424472238354
12.2203389830508,24.6954449152542,-2.73086129919523
12.5254237288136,24.6954449152542,-2.71789751917836
12.8305084745763,24.6954449152542,-2.70551934747485
13.135593220339,24.6954449152542,-2.69388759101633
13.4406779661017,24.6954449152542,-2.68314619966645
13.7457627118644,24.6954449152542,-2.67341260371685
14.0508474576271,24.6954449152542,-2.66477009384645
14.3559322033898,24.6954449152542,-2.6572622250134
14.6610169491525,24.6954449152542,-2.65088803346351
14.9661016949153,24.6954449152542,-2.64555903497803
15.271186440678,24.6954449152542,-2.64108814822265
15.5762711864407,24.6954449152542,-2.63724162682762
15.8813559322034,24.6954449152542,-2.63374575996696
16.1864406779661,24.6954449152542,-2.63029146983203
16.4915254237288,24.6954449152542,-2.62654003417239
16.7966101694915,24.6954449152542,-2.62212970260101
17.1016949152542,24.6954449152542,-2.61668297117161
17.4067796610169,24.6954449152542,-2.60981427032583
17.7118644067797,24.6954449152542,-2.60113781939901
18.0169491525424,24.6954449152542,-2.59027540569171
18.3220338983051,24.6954449152542,-2.57687587590129
18.6271186440678,24.6954449152542,-2.56079860130617
18.9322033898305,24.6954449152542,-2.54207370880849
19.2372881355932,24.6954449152542,-2.52076363975223
19.5423728813559,24.6954449152542,-2.49696858302986
19.8474576271186,24.6954449152542,-2.47082969011845
20.1525423728814,24.6954449152542,-2.44253092420042
20.4576271186441,24.6954449152542,-2.41229959629394
