scenario,Group,GA,mean_reliability,q10_reliability,min_reliability,detection_failure_risk,delay_risk,minimax_risk
no_error,1,15.2,0.8889577267496427,0.8278751488523717,0.7361493934065706,0.11104227325035732,0.2133333333333333,0.2133333333333333
no_error,1,15.3,0.8896970311300203,0.8290656942681365,0.7387014388975666,0.1103029688699797,0.22000000000000006,0.22000000000000006
no_error,1,15.4,0.8903991912987157,0.8299394331177472,0.7411730767322675,0.1096008087012843,0.22666666666666668,0.22666666666666668
no_error,1,15.5,0.8910668730029118,0.83077013977375,0.7435690848291071,0.10893312699708824,0.23333333333333334,0.23333333333333334
no_error,1,15.6,0.8917028552574087,0.8315615048403626,0.7458943261385669,0.10829714474259133,0.23999999999999996,0.23999999999999996
no_error,1,15.7,0.8923100138195446,0.8323173960958264,0.748153901159029,0.10768998618045544,0.24666666666666662,0.24666666666666662
no_error,1,15.8,0.8928913254988918,0.8330418258691048,0.7503530783449155,0.10710867450110817,0.25333333333333335,0.25333333333333335
no_error,1,15.9,0.8934498619109894,0.8337389685982155,0.7524972898137923,0.1065501380890106,0.26,0.26
no_error,1,16.0,0.8939887761854483,0.8344131070650976,0.7545921314298192,0.10601122381455175,0.26666666666666666,0.26666666666666666
no_error,1,16.1,0.8945112945077105,0.8350686593714349,0.7566432554299595,0.1054887054922895,0.27333333333333343,0.27333333333333343
no_error,1,16.2,0.8950207187154741,0.8357101681120529,0.7586565069811942,0.10497928128452594,0.27999999999999997,0.27999999999999997
no_error,1,16.3,0.8955204039581594,0.8363422625932826,0.7606377191661844,0.10447959604184065,0.28666666666666674,0.28666666666666674
no_error,1,16.4,0.8960137539961501,0.8369696656033261,0.7625928841832337,0.10398624600384987,0.2933333333333332,0.2933333333333332
no_error,1,16.5,0.8965042183341987,0.837597169055531,0.7645280006511231,0.10349578166580131,0.3,0.3
no_error,1,16.6,0.8969952691443858,0.8382296131164872,0.7664491090669906,0.10300473085561423,0.30666666666666675,0.30666666666666675
no_error,1,16.7,0.8974903939605877,0.8388718975226619,0.76836223611394,0.10250960603941228,0.3133333333333333,0.3133333333333333
no_error,1,16.8,0.8979930852357791,0.839528930288576,0.770273413129692,0.10200691476422086,0.32000000000000006,0.32000000000000006
no_error,1,16.9,0.8985068261600672,0.840205625171815,0.7721886532364073,0.10149317383993284,0.32666666666666655,0.32666666666666655
no_error,1,17.0,0.899035073639454,0.8409068976792329,0.7741138963385285,0.10096492636054599,0.3333333333333333,0.3333333333333333
no_error,1,17.1,0.8995812461373341,0.8416376134694903,0.7760549952144348,0.10041875386266585,0.3400000000000001,0.3400000000000001
no_error,1,17.2,0.9001487006116233,0.8424025853846151,0.7780177168948998,0.09985129938837667,0.3466666666666666,0.3466666666666666
no_error,1,17.3,0.9007407275491934,0.8432065549283849,0.7800077000984359,0.09925927245080657,0.3533333333333334,0.3533333333333334
no_error,1,17.4,0.9013605316341968,0.8440541512803779,0.7820304304201323,0.09863946836580317,0.35999999999999993,0.35999999999999993
no_error,1,17.5,0.9020111947052379,0.8449498888278256,0.7840912149408974,0.09798880529476206,0.36666666666666664,0.36666666666666664
no_error,1,17.6,0.9026956908630206,0.845898135838511,0.7861951538094256,0.0973043091369794,0.3733333333333334,0.3733333333333334
no_error,1,17.7,0.9034168392225104,0.8469030881273828,0.7883471490407634,0.09658316077748963,0.37999999999999995,0.37999999999999995
no_error,1,17.8,0.9041773041710187,0.8479687376412091,0.7905518395423865,0.09582269582898129,0.3866666666666667,0.3866666666666667
no_error,1,17.9,0.9049795607040222,0.8490988592888455,0.7928135715419338,0.09502043929597781,0.39333333333333326,0.39333333333333326
no_error,1,18.0,0.9058258960235512,0.8502969984187702,0.7951364260776925,0.09417410397644876,0.4,0.4
no_error,1,18.1,0.9067183731015749,0.8515663948863329,0.797524147143859,0.09328162689842512,0.4066666666666668,0.4066666666666668
no_error,1,18.2,0.9076587803102347,0.8529099610337898,0.7999800712851369,0.09234121968976527,0.4133333333333333,0.4133333333333333
no_error,1,18.3,0.908647936751011,0.8543290632256944,0.8025066055374169,0.09135206324898903,0.42000000000000004,0.42000000000000004
no_error,1,18.4,0.9096858377775344,0.8558237936417883,0.8051052584761733,0.09031416222246558,0.4266666666666666,0.4266666666666666
no_error,1,18.5,0.9107722507947076,0.8573939144883831,0.8077771897078663,0.08922774920529242,0.43333333333333335,0.43333333333333335
no_error,1,18.6,0.9119068129734498,0.8590390547300515,0.8105233045007516,0.08809318702655022,0.4400000000000001,0.4400000000000001
no_error,1,18.7,0.913088982596926,0.8607585850374968,0.8133442210413218,0.08691101740307405,0.4466666666666666,0.4466666666666666
no_error,1,18.8,0.9143179891699896,0.8625515790059015,0.8162401131609422,0.08568201083001037,0.45333333333333337,0.45333333333333337
no_error,1,18.9,0.9155928192285995,0.8644167358048002,0.8192107314354312,0.08440718077140053,0.4599999999999999,0.4599999999999999
no_error,1,19.0,0.9169122258156653,0.8662987068638364,0.8222553764463276,0.08308777418433466,0.4666666666666667,0.4666666666666667
no_error,1,19.1,0.91827473679276,0.8678493476742557,0.8253729191802307,0.08172526320724005,0.47333333333333344,0.47333333333333344
no_error,1,19.2,0.9196786435293972,0.8694571450874043,0.8285617337856342,0.08032135647060279,0.4799999999999999,0.4799999999999999
no_error,1,19.3,0.9211220214210432,0.8711219368765257,0.8318198078251895,0.07887797857895684,0.4866666666666667,0.4866666666666667
no_error,1,19.4,0.9226027399925238,0.872843249183965,0.8351446399827348,0.07739726000747615,0.49333333333333323,0.49333333333333323
no_error,1,19.5,0.9241184624189279,0.874620230970304,0.8385332872350139,0.07588153758107208,0.5,0.5
no_error,1,19.6,0.9256666621626716,0.876607786534318,0.8418577994016614,0.07433333783732843,0.5066666666666667,0.5066666666666667
no_error,1,19.7,0.9272446462471859,0.8792581172786857,0.8448804737041582,0.07275535375281406,0.5133333333333333,0.5133333333333333
no_error,1,19.8,0.9288495575025463,0.8817169370748027,0.8479639273658066,0.07115044249745373,0.52,0.52
no_error,1,19.9,0.9304783996934556,0.883654367982101,0.8511026874782353,0.06952160030654442,0.5266666666666666,0.5266666666666666
no_error,1,20.0,0.9321280539615017,0.8858395990416552,0.8542910072032148,0.06787194603849833,0.5333333333333333,0.5333333333333333
no_error,1,20.1,0.9337953017223162,0.8885030242509049,0.8575229732354732,0.06620469827768383,0.5400000000000001,0.5400000000000001
no_error,1,20.2,0.9354768376706855,0.8911934861955124,0.8607924213671179,0.06452316232931454,0.5466666666666666,0.5466666666666666
no_error,1,20.3,0.9371692983590125,0.8939971790005454,0.8640930267830867,0.06283070164098747,0.5533333333333333,0.5533333333333333
no_error,1,20.4,0.9388692838152629,0.8971468577228311,0.8674183672688028,0.06113071618473709,0.5599999999999999,0.5599999999999999
no_error,1,20.5,0.9405733734652255,0.9002908735438985,0.870761910040592,0.059426626534774485,0.5666666666666667,0.5666666666666667
no_error,1,20.6,0.9422781565465501,0.9034224545765773,0.874117043115711,0.057721843453449884,0.5733333333333335,0.5733333333333335
no_error,1,20.7,0.9439802461301484,0.9065350294875199,0.8774771845922485,0.056019753869851585,0.58,0.58
no_error,1,20.8,0.9456763088243262,0.9096221513166987,0.8799980787375339,0.054323691175673816,0.5866666666666667,0.5866666666666667
no_error,1,20.9,0.9473630773044368,0.9126776757787343,0.8823054997012247,0.05263692269556319,0.5933333333333333,0.5933333333333333
no_error,1,21.0,0.9490373747211891,0.9156956356799835,0.8846476184011056,0.0509626252788109,0.6,0.6
no_error,1,21.1,0.9506961350557263,0.918670435763032,0.8870208279696861,0.049303864944273745,0.6066666666666668,0.6066666666666668
no_error,1,21.2,0.9523364174818183,0.9215967273302701,0.889421313466804,0.0476635825181817,0.6133333333333333,0.6133333333333333
no_error,1,21.3,0.9539554157832126,0.9243535493714072,0.8918451080149751,0.046044584216787365,0.62,0.62
no_error,1,21.4,0.9555504891920494,0.926963859604178,0.8942882459754071,0.044449510807950565,0.6266666666666666,0.6266666666666666
no_error,1,21.5,0.9571191599217928,0.929627000652514,0.8967466351788137,0.04288084007820725,0.6333333333333333,0.6333333333333333
no_error,1,21.6,0.9586591255954662,0.9323108474558464,0.8992161819666155,0.04134087440453382,0.6400000000000001,0.6400000000000001
no_error,1,21.7,0.9601682720362098,0.9349262206408148,0.901692720395592,0.0398317279637902,0.6466666666666666,0.6466666666666666
no_error,1,21.8,0.9616446802184142,0.937470049901086,0.9041721816026502,0.038355319781585795,0.6533333333333334,0.6533333333333334
no_error,1,21.9,0.963086623292894,0.93993970003088,0.9066504857742222,0.03691337670710604,0.6599999999999999,0.6599999999999999
no_error,1,22.0,0.9644927079492978,0.9423333606527062,0.9091235187830412,0.035507292050702244,0.6666666666666666,0.6666666666666666
no_error,1,22.1,0.9658621277822886,0.9443781336305499,0.9115869748553976,0.03413787221771136,0.6733333333333335,0.6733333333333335
no_error,1,22.2,0.9671942785709678,0.9463015580757842,0.9140365966722612,0.03280572142903215,0.6799999999999999,0.6799999999999999
no_error,1,22.3,0.968488668624541,0.9481842794516758,0.916468301670428,0.03151133137545903,0.6866666666666668,0.6866666666666668
no_error,1,22.4,0.9697449287419545,0.9500248467211311,0.9188782290191072,0.030255071258045496,0.6933333333333332,0.6933333333333332
no_error,1,22.5,0.9709628118932138,0.9517952300424564,0.9212626563155236,0.029037188106786238,0.7,0.7
no_error,1,22.6,0.9721421950622903,0.9534386961954354,0.92361823022926,0.02785780493770973,0.7066666666666668,0.7066666666666668
no_error,1,22.7,0.9732830636216714,0.9552158434641347,0.925941729156584,0.026716936378328615,0.7133333333333333,0.7133333333333333
no_error,1,22.8,0.9743855147868795,0.9569853960788686,0.9282301811864356,0.025614485213120486,0.7200000000000001,0.7200000000000001
no_error,1,22.9,0.9754497455098152,0.9586947567256907,0.9304808701111744,0.024550254490184775,0.7266666666666666,0.7266666666666666
no_error,1,23.0,0.9764760539637218,0.9603444095038688,0.9326913354685936,0.023523946036278165,0.7333333333333333,0.7333333333333333
no_error,1,23.1,0.9774648314926325,0.9619350244468146,0.9348593709011964,0.022535168507367476,0.7400000000000001,0.7400000000000001
no_error,1,23.2,0.9784165587040168,0.963467366682375,0.9369830233691004,0.02158344129598322,0.7466666666666666,0.7466666666666666
no_error,1,23.3,0.9793317969053933,0.9649423206094331,0.939060519097514,0.020668203094606707,0.7533333333333334,0.7533333333333334
no_error,1,23.4,0.9802111842686833,0.9663608856417275,0.9410904640122918,0.019788815731316745,0.7599999999999999,0.7599999999999999
no_error,1,23.5,0.981055426925844,0.9677241689372833,0.9430715807318654,0.01894457307415598,0.7666666666666667,0.7666666666666667
no_error,1,23.6,0.9818652949487084,0.9692059580577115,0.9450029325474611,0.018134705051291555,0.7733333333333334,0.7733333333333334
no_error,1,23.7,0.9826416115977149,0.9706280740218702,0.946883717686468,0.017358388402285096,0.7799999999999999,0.7799999999999999
no_error,1,23.8,0.9833852459259421,0.9718112754870263,0.9487134533916828,0.01661475407405788,0.7866666666666667,0.7866666666666667
no_error,1,23.9,0.9840971130504808,0.9729485274356207,0.9504917612148804,0.015902886949519246,0.7933333333333332,0.7933333333333332
no_error,1,24.0,0.984778159510082,0.9740409001760901,0.9522185770132332,0.015221840489918037,0.8,0.8
no_error,1,24.1,0.9854293570621973,0.9750895060273643,0.9538939117930396,0.014570642937802747,0.8066666666666668,0.8066666666666668
no_error,1,24.2,0.9860517046571152,0.9760955494452344,0.9555180458610796,0.013948295342884776,0.8133333333333332,0.8133333333333332
no_error,1,24.3,0.9866462139356333,0.9770602478130272,0.957091380884806,0.013353786064366657,0.8200000000000001,0.8200000000000001
no_error,1,24.4,0.9872139032307633,0.9779848928525803,0.9586144338481564,0.012786096769236699,0.8266666666666665,0.8266666666666665
no_error,1,24.5,0.9877558013182005,0.9788707556121293,0.9600879348013104,0.01224419868179949,0.8333333333333334,0.8333333333333334
no_error,1,24.6,0.9882729343964632,0.9797191907549909,0.9615126924205268,0.011727065603536757,0.8400000000000001,0.8400000000000001
no_error,1,24.7,0.9887663240149436,0.9805315294875008,0.9628896251468464,0.011233675985056424,0.8466666666666666,0.8466666666666666
no_error,1,24.8,0.9892369820281265,0.9813091126687878,0.9642197529342528,0.010763017971873512,0.8533333333333334,0.8533333333333334
no_error,1,24.9,0.9896859099702087,0.9820532999653376,0.9655041868204997,0.010314090029791334,0.8599999999999999,0.8599999999999999
no_error,1,25.0,0.990114093781168,0.9827654409383046,0.9667441129869256,0.009885906218832008,0.8666666666666667,0.8666666666666667
no_error,2,10.0,0.6705371663912407,0.5797730471865759,0.4651173546341948,0.3294628336087593,0.0,0.3294628336087593
no_error,2,10.1,0.676371104465311,0.5853340302003556,0.4720783416608697,0.323628895534689,0.0,0.323628895534689
no_error,2,10.2,0.6821662432492047,0.5908809960551054,0.4790532422611305,0.3178337567507953,0.0,0.3178337567507953
no_error,2,10.3,0.6879212570229815,0.5964129408818876,0.4860399143461144,0.31207874297701854,0.0,0.31207874297701854
no_error,2,10.4,0.6936348523647071,0.6019287318129048,0.4930362106660366,0.3063651476352929,0.0,0.3063651476352929
no_error,2,10.5,0.6993057550494054,0.6084156491803641,0.5000399851773707,0.3006942449505946,0.0,0.3006942449505946
no_error,2,10.6,0.7049327238823215,0.6152225273570394,0.5070490293787657,0.29506727611767847,0.0,0.29506727611767847
no_error,2,10.7,0.7105145613433144,0.6219986480659367,0.5140611375619701,0.28948543865668563,0.0,0.28948543865668563
no_error,2,10.8,0.7160500784433662,0.6287419792006821,0.5210740785271019,0.2839499215566338,0.0,0.2839499215566338
no_error,2,10.9,0.7215381418793905,0.6354505040501839,0.528085666055979,0.27846185812060953,0.0,0.27846185812060953
no_error,2,11.0,0.7269776356086891,0.6421222189275619,0.5350937003696554,0.2730223643913109,0.0,0.2730223643913109
no_error,2,11.1,0.7323672727862057,0.648754769748501,0.5420956008007348,0.2676327272137943,0.0,0.2676327272137943
no_error,2,11.2,0.7377049391644322,0.655344374226039,0.5487169084572765,0.26229506083556775,0.0,0.26229506083556775
no_error,2,11.3,0.7429879844582481,0.6618865291709515,0.5547684500628651,0.2570120155417519,0.0,0.2570120155417519
no_error,2,11.4,0.7482133838982215,0.6683762819878666,0.5608067656698813,0.25178661610177855,0.0,0.25178661610177855
no_error,2,11.5,0.7533777824356871,0.6746620493609592,0.5668277461860092,0.2466222175643129,0.0,0.2466222175643129
no_error,2,11.6,0.7584775823822723,0.6805577967895585,0.5728271241164666,0.24152241761772775,0.0,0.24152241761772775
no_error,2,11.7,0.7635090313356327,0.6860186798942716,0.578799978141185,0.23649096866436725,0.0,0.23649096866436725
no_error,2,11.8,0.7684682699612467,0.6921726923899636,0.584741197182218,0.23153173003875327,0.0,0.23153173003875327
no_error,2,11.9,0.7733513902637501,0.6978818265859875,0.5906454613291533,0.2266486097362499,0.0,0.2266486097362499
no_error,2,12.0,0.7781545039466812,0.703518536469046,0.5965071485800922,0.22184549605331882,0.0,0.22184549605331882
no_error,2,12.1,0.7828737931380931,0.7090776681738474,0.6023205395559377,0.21712620686190687,0.006666666666666643,0.21712620686190687
no_error,2,12.2,0.7875055503291026,0.7145541553952951,0.6080798949304258,0.21249444967089737,0.013333333333333286,0.21249444967089737
no_error,2,12.3,0.7920462214436039,0.7199430142384453,0.613779455614878,0.20795377855639607,0.02000000000000005,0.20795377855639607
no_error,2,12.4,0.7964924471108416,0.7252394682289971,0.6194134662263238,0.20350755288915845,0.02666666666666669,0.20350755288915845
no_error,2,12.5,0.8008410903541056,0.7304389510258664,0.6249763276500435,0.19915890964589444,0.03333333333333333,0.19915890964589444
no_error,2,12.6,0.8050892637963655,0.7355370382906031,0.6304626362587633,0.19491073620363453,0.03999999999999997,0.19491073620363453
no_error,2,12.7,0.8092343499917773,0.7405297235876733,0.6358669619149279,0.19076565000822265,0.04666666666666662,0.19076565000822265
no_error,2,12.8,0.8132740176989239,0.7454132231360435,0.6411843540711951,0.18672598230107607,0.05333333333333338,0.18672598230107607
no_error,2,12.9,0.8172062447899273,0.7501841023613252,0.6464100073019035,0.18279375521007268,0.060000000000000026,0.18279375521007268
no_error,2,13.0,0.8210293131187597,0.7548392772870868,0.6515394214946842,0.1789706868812403,0.06666666666666667,0.1789706868812403
no_error,2,13.1,0.8247418162225145,0.7593759825823443,0.656568460302482,0.17525818377748548,0.0733333333333333,0.17525818377748548
no_error,2,13.2,0.8283426721381003,0.7637918924861926,0.66149320311878,0.1716573278618997,0.07999999999999995,0.1716573278618997
no_error,2,13.3,0.8318311102299828,0.7680850201293741,0.6663103174197478,0.1681688897700172,0.08666666666666671,0.1681688897700172
no_error,2,13.4,0.8352066658326986,0.7722537447818327,0.671016686927593,0.16479333416730135,0.09333333333333335,0.16479333416730135
no_error,2,13.5,0.8384691798394288,0.7762968591813331,0.6756096708481325,0.1615308201605712,0.1,0.1615308201605712
no_error,2,13.6,0.8416187930057782,0.7802134899110602,0.6800869821527381,0.15838120699422176,0.10666666666666665,0.15838120699422176
no_error,2,13.7,0.8446559211281289,0.7840031453286667,0.6844468050883905,0.15534407887187107,0.11333333333333329,0.15534407887187107
no_error,2,13.8,0.8475812509779973,0.7876657211457048,0.6886876603443935,0.1524187490220027,0.12000000000000005,0.1524187490220027
no_error,2,13.9,0.850395736909086,0.7912014177620526,0.6928085578575975,0.149604263090914,0.12666666666666668,0.149604263090914
no_error,2,14.0,0.853100570211692,0.7946108010912549,0.6968089285845505,0.14689942978830794,0.13333333333333333,0.14689942978830794
no_error,2,14.1,0.8556971614225983,0.7978947321872489,0.7006885328818311,0.14430283857740167,0.13999999999999999,0.14430283857740167
no_error,2,14.2,0.8581871507059772,0.8010544104401898,0.7044475694882713,0.14181284929402282,0.1466666666666666,0.1466666666666666
no_error,2,14.3,0.8605723730012609,0.8040913004218923,0.7080866908307861,0.13942762699873912,0.15333333333333338,0.15333333333333338
no_error,2,14.4,0.8628548363119889,0.8070071596606234,0.7116068220175715,0.1371451636880111,0.16000000000000003,0.16000000000000003
no_error,2,14.5,0.8650367252752454,0.8098039956009206,0.7150093605746658,0.13496327472475456,0.16666666666666666,0.16666666666666666
no_error,2,14.6,0.8671203713142576,0.8124840476460511,0.7182959283325158,0.13287962868574243,0.1733333333333333,0.1733333333333333
no_error,2,14.7,0.869108072033497,0.8150493156611409,0.7214671652698444,0.13089192796650295,0.17999999999999997,0.17999999999999997
no_error,2,14.8,0.871002155610787,0.8175017835986259,0.7245233158533537,0.12899784438921302,0.1866666666666667,0.1866666666666667
no_error,2,14.9,0.8728050806651544,0.8198436289033316,0.7274649263421569,0.1271949193348456,0.19333333333333336,0.19333333333333336
no_error,2,15.0,0.8745194139085124,0.8220772326388297,0.7302928350585767,0.1254805860914876,0.2,0.2
no_error,2,15.1,0.8761478274850376,0.8242051568832279,0.733008299296971,0.12385217251496239,0.20666666666666664,0.20666666666666664
no_error,2,15.2,0.8776930867126668,0.8262301529089293,0.7356128141460003,0.12230691328733323,0.2133333333333333,0.2133333333333333
no_error,2,15.3,0.8791580434153258,0.8281551256116189,0.7381082193215576,0.12084195658467423,0.22000000000000006,0.22000000000000006
no_error,2,15.4,0.8805456148597637,0.829983108776811,0.7404965639182238,0.11945438514023632,0.22666666666666668,0.22666666666666668
no_error,2,15.5,0.8818587877135805,0.8317172777568224,0.742780213942055,0.1181412122864195,0.23333333333333334,0.23333333333333334
no_error,2,15.6,0.88310060863627,0.8333609289975739,0.7449617477147816,0.11689939136372995,0.23999999999999996,0.23999999999999996
no_error,2,15.7,0.8842741662971468,0.8349174437882674,0.7470439341480214,0.11572583370285316,0.24666666666666662,0.24666666666666662
no_error,2,15.8,0.8853825907336041,0.8363903013778194,0.7490297934650894,0.11461740926639585,0.25333333333333335,0.25333333333333335
no_error,2,15.9,0.8864290535455719,0.837783080201753,0.7509224849967391,0.11357094645442811,0.26,0.26
no_error,2,16.0,0.8874167551583564,0.839099423842684,0.7527253629594066,0.11258324484164361,0.26666666666666666,0.26666666666666666
no_error,2,16.1,0.88834891213748,0.8403430215072677,0.7544419019045419,0.11165108786251998,0.27333333333333343,0.27333333333333343
no_error,2,16.2,0.8892287673032602,0.8415176266073229,0.7560757377465089,0.11077123269673983,0.27999999999999997,0.27999999999999997
no_error,2,16.3,0.890059574115648,0.8426270419499791,0.7576305878932119,0.10994042588435204,0.28666666666666674,0.28666666666666674
no_error,2,16.4,0.8908445884015544,0.8436750590584956,0.7591102942492138,0.10915541159844555,0.2933333333333332,0.2933333333333332
no_error,2,16.5,0.8915870727524472,0.8446655512057728,0.7605187769896011,0.1084129272475528,0.3,0.3
no_error,2,16.6,0.8922902853569092,0.8456023827544141,0.7618599962260786,0.10770971464309076,0.30666666666666675,0.30666666666666675
no_error,2,16.7,0.8929574738466208,0.8464893976888905,0.763137992363434,0.10704252615337917,0.3133333333333333,0.3133333333333333
no_error,2,16.8,0.893591868473457,0.8473304735593318,0.764356832984417,0.10640813152654305,0.32000000000000006,0.32000000000000006
no_error,2,16.9,0.8941966840301747,0.848129456974346,0.7655205959352108,0.10580331596982528,0.32666666666666655,0.32666666666666655
no_error,2,17.0,0.8947751013281529,0.8488901747916698,0.7666333515107492,0.10522489867184714,0.3333333333333333,0.3333333333333333
no_error,2,17.1,0.8953302725164219,0.8496164184292019,0.7676991987269758,0.10466972748357806,0.3400000000000001,0.3400000000000001
no_error,2,17.2,0.8958653046774486,0.8503119367344111,0.7687221463151627,0.10413469532255137,0.3466666666666666,0.3466666666666666
